,CustomerID,Recency,Frequency,MonetaryValue,Cluster
2305,15463.0,29,7,126.14,0
2306,15464.0,338,157,1048.85,0
2307,15465.0,20,104,6945.02,0
2308,15466.0,85,57,334.53,0
2309,15467.0,9,53,511.88,0
2310,15468.0,35,29,438.46,0
2311,15469.0,43,27,504.5,0
2312,15471.0,2,77,469.48,0
2313,15472.0,113,76,371.56,0
2314,15473.0,14,14,1465.2,0
2315,15475.0,77,29,454.11,0
2316,15478.0,40,46,1441.42,0
2317,15480.0,116,45,905.5,0
2318,15482.0,16,127,6568.72,0
2319,15483.0,161,88,233.81,0
2320,15484.0,1,189,3563.11,0
2321,15485.0,30,86,2575.0,0
2322,15488.0,93,2,91.32,0
2323,15489.0,23,55,1090.03,0
2324,15491.0,95,155,3090.85,0
2325,15492.0,28,35,659.4599999999999,0
2326,15493.0,33,299,1967.25,0
2327,15494.0,21,125,1299.23,0
2328,15497.0,18,16,1259.7,0
2329,15498.0,1,523,12396.46,0
2330,15500.0,8,68,1131.56,0
2331,15502.0,16,252,5541.46,0
2332,15503.0,363,70,147.09,0
2333,15504.0,81,13,52.83,0
2334,15505.0,53,99,3497.14,0
2335,15506.0,23,164,979.26,0
2336,15507.0,172,46,492.36,0
2337,15508.0,189,92,1000.27,0
2338,15510.0,331,1,250.0,0
2339,15511.0,12,160,909.23,0
2340,15512.0,156,7,121.0,0
2341,15513.0,31,314,14520.08,0
2342,15514.0,12,218,2963.19,0
2343,15516.0,45,15,62.43,0
2344,15517.0,233,27,267.03,0
2345,15518.0,64,220,1911.89,0
2346,15520.0,2,18,343.5,0
2347,15521.0,36,200,2574.65,0
2348,15522.0,33,57,398.84,0
2349,15523.0,84,10,412.0100000000001,0
2350,15524.0,25,1,440.0,0
2351,15525.0,2,180,811.02,0
2352,15526.0,33,4,148.44,0
2353,15527.0,19,166,2348.82,0
2354,15528.0,254,26,229.33,0
2355,15529.0,23,674,3967.78,0
2356,15530.0,22,108,1502.35,0
2357,15531.0,8,228,2007.44,0
2358,15532.0,25,263,1517.08,0
2359,15533.0,19,86,746.92,0
2360,15535.0,173,78,459.9,0
2361,15537.0,163,24,110.92,0
2362,15539.0,7,41,538.46,0
2363,15540.0,11,15,213.3,0
2364,15541.0,114,29,85.13000000000001,0
2365,15543.0,288,28,127.86,0
2366,15544.0,9,261,3542.51,0
2367,15545.0,54,81,292.72,0
2368,15547.0,7,702,4954.84,0
2369,15549.0,77,116,1655.76,0
2370,15550.0,4,61,575.63,0
2371,15551.0,37,29,436.06,0
2372,15552.0,217,17,90.12,0
2373,15553.0,60,56,437.23,0
2374,15554.0,278,14,217.2,0
2375,15555.0,12,925,4758.2,0
2376,15556.0,24,31,279.77,0
2377,15557.0,29,20,473.65,0
2378,15561.0,12,31,722.74,0
2379,15562.0,352,1,134.55,0
2380,15563.0,9,117,1319.69,0
2381,15565.0,50,8,173.16,0
2382,15567.0,19,7,186.01,0
2383,15568.0,3,53,758.29,0
2384,15569.0,104,31,1375.71,0
2385,15570.0,7,330,4109.97,0
2386,15571.0,12,57,650.4300000000001,0
2387,15572.0,5,215,2552.86,0
2388,15573.0,32,104,607.45,0
2389,15574.0,178,168,702.25,0
2390,15576.0,38,45,940.67,0
2391,15577.0,151,39,258.88,0
2392,15578.0,162,13,127.1,0
2393,15579.0,69,51,348.6,0
2394,15581.0,121,151,3429.9700000000003,0
2395,15582.0,25,44,682.9100000000001,0
2396,15584.0,24,125,722.61,0
2397,15585.0,177,31,455.3,0
2398,15587.0,50,9,913.68,0
2399,15589.0,253,30,456.58,0
2400,15590.0,289,1,-30.19,0
2401,15592.0,47,24,388.58,0
2402,15593.0,71,5,199.8,0
2403,15594.0,16,104,1767.53,0
2404,15596.0,101,84,1343.34,0
2405,15597.0,30,23,315.72,0
2406,15598.0,35,16,235.68,0
2407,15599.0,27,52,761.74,0
2408,15601.0,11,414,6745.36,0
2409,15602.0,8,54,1083.63,0
2410,15603.0,79,2,48.48,0
2411,15604.0,52,17,216.39,0
2412,15605.0,36,67,1198.23,0
2413,15606.0,57,91,2422.64,0
2414,15607.0,337,13,104.76,0
2415,15608.0,28,60,1093.68,0
2416,15609.0,183,18,270.03000000000003,0
2417,15610.0,52,6,112.46,0
2418,15611.0,10,45,1568.39,0
2419,15612.0,36,6,195.15,0
2420,15615.0,10,429,10360.04,0
2421,15618.0,33,49,747.031,0
2422,15619.0,11,3,336.40000000000003,0
2423,15620.0,50,104,1524.4,0
2424,15621.0,4,18,1158.77,0
2425,15622.0,3,214,3224.53,0
2426,15623.0,141,19,301.03,0
2427,15624.0,117,34,588.13,0
2428,15625.0,100,68,1504.56,0
2429,15626.0,75,49,675.8,0
2430,15628.0,5,157,2865.64,0
2431,15630.0,45,61,1180.4,0
2432,15632.0,16,177,3147.31,0
2433,15634.0,17,15,243.55,0
2434,15636.0,90,25,724.76,0
2435,15637.0,53,15,223.36,0
2436,15638.0,301,2,-94.0,0
2437,15639.0,134,25,425.32,0
2438,15640.0,4,495,12433.34,0
2439,15641.0,105,119,1887.2,0
2440,15643.0,179,36,647.4,0
2441,15644.0,166,238,813.0,0
2442,15645.0,19,52,612.01,0
2443,15646.0,158,36,425.14,0
2444,15648.0,204,28,599.9,0
2445,15649.0,336,2,816.0,0
2446,15651.0,37,32,646.3,0
2447,15652.0,91,21,337.74,0
2448,15653.0,93,6,877.4399999999999,0
2449,15654.0,9,21,922.53,0
2450,15655.0,233,37,511.32,0
2451,15656.0,45,47,748.5,0
2452,15657.0,23,1,30.0,0
2453,15658.0,190,56,958.9,0
2454,15659.0,44,11,306.45,0
2455,15660.0,25,94,1552.01,0
2456,15661.0,317,5,309.8,0
2457,15663.0,106,9,138.14,0
2458,15664.0,51,19,358.63,0
2459,15665.0,168,116,2242.01,0
2460,15667.0,40,13,301.32,0
2461,15668.0,218,1,76.32000000000001,0
2462,15669.0,40,35,677.69,0
2463,15670.0,297,12,173.05,0
2464,15671.0,19,81,2635.49,0
2465,15673.0,88,155,2881.02,0
2466,15674.0,73,135,1744.02,0
2467,15675.0,81,21,323.69,0
2468,15676.0,9,216,3324.09,0
2469,15677.0,49,33,657.23,0
2470,15678.0,53,12,352.7,0
2471,15679.0,24,110,781.28,0
2472,15680.0,9,78,1333.68,0
2473,15681.0,18,67,946.36,0
2474,15683.0,117,10,193.75,0
2475,15687.0,9,168,2981.5,0
2476,15689.0,120,9,254.1,0
2477,15690.0,4,19,239.76,0
2478,15691.0,252,2,136.8,0
2479,15692.0,28,12,191.04,0
2480,15694.0,1,79,6423.6,0
2481,15695.0,267,22,409.98,0
2482,15696.0,33,177,2644.46,0
2483,15699.0,18,18,309.65,0
2484,15700.0,172,89,664.03,0
2485,15701.0,2,237,1542.14,0
2486,15703.0,265,5,211.5,0
2487,15704.0,140,117,2293.62,0
2488,15705.0,201,6,143.1,0
2489,15706.0,60,59,1001.81,0
2490,15707.0,35,214,945.58,0
2491,15708.0,41,297,3329.7200000000003,0
2492,15709.0,284,6,133.25,0
2493,15712.0,9,53,1072.36,0
2494,15713.0,143,20,346.75,0
2495,15714.0,12,35,330.88,0
2496,15716.0,146,118,1118.81,0
2497,15717.0,234,7,150.3,0
2498,15719.0,33,938,5043.96,0
2499,15720.0,24,128,598.73,0
2500,15721.0,12,91,507.08,0
2501,15722.0,36,72,2181.21,0
2502,15723.0,365,41,203.1,0
2503,15724.0,201,12,212.3,0
2504,15725.0,15,32,415.25,0
2505,15727.0,17,302,5178.96,0
2506,15728.0,49,4,-134.8,0
2507,15729.0,198,6,62.0,0
2508,15730.0,66,73,1108.38,0
2509,15732.0,212,14,294.12,0
2510,15733.0,283,10,162.3,0
2511,15734.0,115,26,1339.45,0
2512,15737.0,15,81,1121.21,0
2513,15738.0,19,176,4788.77,0
2514,15739.0,66,8,449.12,0
2515,15740.0,49,9,154.88,0
2516,15743.0,16,88,784.46,0
2517,15744.0,78,3,34.8,0
2518,15745.0,9,65,1071.24,0
2519,15746.0,134,29,182.96,0
2520,15747.0,13,93,974.04,0
2521,15748.0,40,21,149.31,0
2522,15749.0,235,15,21535.9,0
2523,15750.0,3,295,2451.23,0
2524,15752.0,40,412,2628.93,0
2525,15753.0,305,1,79.2,0
2526,15754.0,51,29,455.67,0
2527,15755.0,1,149,2318.88,0
2528,15756.0,61,192,532.96,0
2529,15757.0,66,45,714.42,0
2530,15758.0,25,9,205.25,0
2531,15759.0,218,7,253.04,0
2532,15762.0,65,37,583.75,0
2533,15763.0,32,63,1048.67,0
2534,15764.0,81,188,3245.47,0
2535,15766.0,64,11,315.06,0
2536,15768.0,116,28,581.8299999999999,0
2537,15769.0,7,147,51823.72,0
2538,15773.0,6,10,635.6800000000001,0
2539,15774.0,69,25,270.8,0
2540,15775.0,245,7,104.9,0
2541,15776.0,133,18,241.62,0
2542,15777.0,241,22,1021.61,0
2543,15780.0,184,29,475.28,0
2544,15781.0,25,21,333.56,0
2545,15782.0,10,44,2593.94,0
2546,15783.0,11,14,246.3,0
2547,15785.0,30,87,2303.75,0
2548,15786.0,44,280,4834.2,0
2549,15787.0,26,206,948.05,0
2550,15789.0,358,25,351.3,0
2551,15790.0,10,35,220.85,0
2552,15791.0,44,76,1604.44,0
2553,15793.0,9,13,948.96,0
2554,15795.0,150,42,610.01,0
2555,15796.0,1,135,2666.61,0
2556,15797.0,113,8,2207.4,0
2557,15799.0,76,98,884.14,0
2558,15800.0,107,119,699.08,0
2559,15801.0,46,69,1042.19,0
2560,15802.0,143,3,-451.42,0
2561,15803.0,51,8,415.8200000000001,0
2562,15804.0,1,274,3848.55,0
2563,15805.0,23,307,5452.17,0
2564,15806.0,46,31,784.58,0
2565,15807.0,50,48,903.9,0
2566,15808.0,306,210,3724.77,0
2567,15809.0,36,43,399.21,0
2568,15810.0,79,112,1145.43,0
2569,15811.0,17,139,2171.32,0
2570,15812.0,107,41,1801.14,0
2571,15813.0,208,40,1303.91,0
2572,15814.0,3,74,1842.73,0
2573,15815.0,64,49,2100.6,0
2574,15819.0,49,123,1905.45,0
2575,15820.0,320,17,206.98,0
2576,15821.0,44,62,570.96,0
2577,15822.0,3,33,885.47,0
2578,15823.0,337,17,-840.76,0
2579,15825.0,172,20,532.94,0
2580,15826.0,51,69,1649.36,0
2581,15827.0,73,134,1641.48,0
2582,15829.0,99,51,636.14,0
2583,15830.0,29,41,547.7,0
2584,15831.0,58,69,747.76,0
2585,15832.0,254,54,836.79,0
2586,15834.0,70,276,2084.9,0
2587,15835.0,44,50,954.09,0
2588,15836.0,45,12,117.47,0
2589,15837.0,65,24,391.98,0
2590,15838.0,11,169,33350.76,0
2591,15839.0,25,65,1020.74,0
2592,15840.0,59,28,345.66,0
2593,15841.0,64,50,1209.1,0
2594,15843.0,304,8,118.95000000000002,0
2595,15844.0,46,11,130.73999999999998,0
2596,15845.0,18,140,3650.87,0
2597,15847.0,38,22,389.27,0
2598,15850.0,19,97,238.85,0
2599,15852.0,187,22,160.71,0
2600,15853.0,52,30,110.8,0
2601,15854.0,4,140,2974.65,0
2602,15855.0,137,80,712.24,0
2603,15856.0,4,653,16173.67,0
2604,15857.0,19,14,297.0,0
2605,15858.0,16,191,1438.85,0
2606,15860.0,41,142,977.21,0
2607,15861.0,12,547,3000.36,0
2608,15862.0,8,147,832.88,0
2609,15863.0,26,18,68.84,0
2610,15864.0,22,24,1769.7800000000002,0
2611,15865.0,41,40,895.13,0
2612,15866.0,101,45,230.53,0
2613,15867.0,5,463,3797.79,0
2614,15869.0,277,15,149.64,0
2615,15870.0,33,76,354.09000000000003,0
2616,15872.0,15,128,360.93,0
2617,15874.0,63,137,4330.67,0
2618,15877.0,2,131,440.78,0
2619,15880.0,369,106,313.28000000000003,0
2620,15881.0,312,32,438.24,0
2621,15882.0,199,24,495.36,0
2622,15883.0,2,49,396.48,0
2623,15885.0,93,18,379.35,0
2624,15886.0,60,12,181.09,0
2625,15888.0,80,14,141.27,0
2626,15889.0,157,93,446.87,0
2627,15891.0,227,62,524.52,0
2628,15894.0,253,41,263.55,0
2629,15895.0,150,11,179.17,0
2630,15897.0,194,24,222.05,0
2631,15898.0,1,87,1384.68,0
2632,15899.0,369,4,56.25,0
2633,15900.0,24,51,351.11,0
2634,15901.0,17,116,363.88,0
2635,15903.0,10,75,5126.34,0
2636,15904.0,8,30,164.68,0
2637,15906.0,20,151,1521.79,0
2638,15907.0,4,249,967.45,0
2639,15909.0,174,7,191.94,0
2640,15910.0,1,267,1232.18,0
2641,15912.0,178,19,264.62,0
2642,15916.0,16,160,1491.24,0
2643,15917.0,248,12,123.1,0
2644,15918.0,191,40,334.23,0
2645,15919.0,20,143,639.89,0
2646,15920.0,154,60,167.5,0
2647,15921.0,173,25,336.03000000000003,0
2648,15922.0,372,12,363.6,0
2649,15923.0,373,21,127.08,0
2650,15925.0,194,12,207.15,0
2651,15930.0,67,21,426.63,0
2652,15932.0,4,119,2461.85,0
2653,15933.0,21,74,1107.46,0
2654,15935.0,239,12,416.86,0
2655,15937.0,64,7,145.35,0
2656,15938.0,112,18,404.58,0
2657,15939.0,90,77,6102.26,0
2658,15940.0,311,2,31.8,0
2659,15942.0,134,14,337.44,0
2660,15944.0,277,6,325.1,0
2661,15945.0,365,2,181.0,0
2662,15947.0,83,29,1708.24,0
2663,15948.0,8,60,955.24,0
2664,15949.0,17,19,364.72,0
2665,15950.0,2,103,1705.26,0
2666,15951.0,1,43,669.57,0
2667,15952.0,34,91,806.57,0
2668,15953.0,15,103,1634.53,0
2669,15955.0,24,185,4389.81,0
2670,15957.0,32,42,428.89,0
2671,15958.0,74,7,104.35,0
2672,15963.0,20,28,470.76,0
2673,15965.0,17,122,845.64,0
2674,15967.0,23,84,418.83,0
2675,15969.0,3,21,582.9,0
2676,15970.0,304,11,314.1,0
2677,15971.0,18,35,4199.85,0
2678,15973.0,236,6,99.77000000000002,0
2679,15974.0,39,177,3429.55,0
2680,15975.0,84,24,371.01,0
2681,15976.0,165,98,430.94,0
2682,15977.0,17,65,1054.73,0
2683,15978.0,77,49,1098.78,0
2684,15980.0,89,43,2398.86,0
2685,15981.0,25,97,3408.48,0
2686,15983.0,22,113,1475.02,0
2687,15984.0,3,275,2816.97,0
2688,15985.0,123,38,1037.42,0
2689,15986.0,30,14,168.12,0
2690,15987.0,12,140,1451.28,0
2691,15988.0,19,27,158.03,0
2692,15990.0,44,52,792.11,0
2693,15992.0,4,3,41.99,0
2694,15993.0,9,560,2756.82,0
2695,15994.0,55,35,427.07,0
2696,15996.0,88,131,1044.78,0
2697,15998.0,37,509,3084.17,0
2698,16000.0,3,9,12393.7,0
2699,16003.0,30,103,2735.37,0
2700,16005.0,12,218,615.39,0
2701,16006.0,211,8,101.4,0
2702,16007.0,48,385,1701.94,0
2703,16008.0,24,33,478.78,0
2704,16009.0,22,90,992.71,0
2705,16010.0,246,86,407.5,0
2706,16011.0,8,212,3362.71,0
2707,16012.0,35,94,1415.29,0
2708,16013.0,4,151,33366.25,0
2709,16014.0,36,148,653.13,0
2710,16015.0,4,184,690.54,0
2711,16016.0,3,237,1483.31,0
2712,16017.0,47,32,211.88,0
2713,16018.0,39,28,408.9,0
2714,16019.0,2,165,3450.24,0
2715,16020.0,17,46,851.01,0
2716,16022.0,260,76,628.28,0
2717,16023.0,46,101,719.81,0
2718,16024.0,12,64,251.24,0
2719,16025.0,30,28,439.66,0
2720,16026.0,43,32,236.09,0
2721,16027.0,92,17,852.12,0
2722,16029.0,39,274,50992.61,0
2723,16030.0,310,29,331.24,0
2724,16031.0,92,100,548.94,0
2725,16033.0,6,1152,8727.61,0
2726,16034.0,196,22,437.7,0
2727,16036.0,87,55,758.92,0
2728,16037.0,270,39,855.02,0
2729,16038.0,8,28,454.33,0
2730,16040.0,65,65,1313.55,0
2731,16041.0,31,6,3166.4,0
2732,16042.0,22,75,1147.37,0
2733,16043.0,38,39,773.99,0
2734,16045.0,120,83,1340.7,0
2735,16048.0,86,9,243.69000000000003,0
2736,16049.0,40,312,1111.79,0
2737,16050.0,174,10,137.9,0
2738,16052.0,54,34,362.06,0
2739,16053.0,33,84,1511.95,0
2740,16054.0,145,70,783.9,0
2741,16055.0,221,8,134.8,0
2742,16056.0,45,68,664.85,0
2743,16057.0,4,134,2140.2200000000003,0
2744,16059.0,66,180,1459.86,0
2745,16061.0,269,1,-29.95,0
2746,16062.0,10,64,1153.62,0
2747,16063.0,260,23,335.32,0
2748,16065.0,365,74,372.09,0
2749,16066.0,17,102,1521.87,0
2750,16070.0,22,33,852.15,0
2751,16071.0,45,21,326.24,0
2752,16072.0,288,23,584.3199999999999,0
2753,16073.0,292,2,94.35,0
2754,16076.0,3,131,2173.53,0
2755,16078.0,284,1,79.2,0
2756,16079.0,17,21,1352.0,0
2757,16080.0,82,11,176.6,0
2758,16081.0,56,227,2806.9,0
2759,16083.0,101,31,1317.62,0
2760,16084.0,299,38,436.18,0
2761,16085.0,23,167,981.51,0
2762,16086.0,59,40,1119.31,0
2763,16091.0,155,18,315.06,0
2764,16092.0,99,53,779.36,0
2765,16093.0,107,1,17.0,0
2766,16094.0,12,67,1041.83,0
2767,16096.0,264,12,320.62,0
2768,16097.0,240,10,185.05,0
2769,16098.0,88,67,2005.63,0
2770,16099.0,50,39,731.9,0
2771,16101.0,9,83,1245.96,0
2772,16102.0,42,57,1842.14,0
2773,16103.0,7,48,1429.64,0
2774,16104.0,62,29,302.36,0
2775,16105.0,249,13,336.96,0
2776,16106.0,66,6,108.38,0
2777,16107.0,18,31,3204.1600000000003,0
2778,16108.0,85,49,816.1,0
2779,16109.0,219,18,611.88,0
2780,16110.0,45,354,1337.48,0
2781,16112.0,143,16,195.74,0
2782,16113.0,183,30,161.38,0
2783,16114.0,171,8,135.75000000000003,0
2784,16115.0,10,284,1667.97,0
2785,16116.0,206,35,592.88,0
2786,16117.0,190,30,232.21,0
2787,16119.0,8,16,423.36,0
2788,16120.0,59,32,1294.14,0
2789,16121.0,57,212,867.11,0
2790,16122.0,73,38,684.4200000000001,0
2791,16123.0,52,16,307.78,0
2792,16124.0,316,16,187.15,0
2793,16125.0,367,13,289.35,0
2794,16126.0,29,117,6287.77,0
2795,16127.0,39,40,656.25,0
2796,16128.0,18,89,1880.22,0
2797,16131.0,52,78,3506.54,0
2798,16133.0,4,365,14305.66,0
2799,16134.0,22,38,603.69,0
2800,16135.0,263,21,517.55,0
2801,16136.0,60,37,709.38,0
2802,16138.0,368,1,-7.95,0
2803,16139.0,19,31,635.41,0
2804,16140.0,53,37,703.77,0
2805,16141.0,88,30,620.4,0
2806,16142.0,250,37,535.34,0
2807,16143.0,3,118,2419.84,0
2808,16144.0,247,1,175.2,0
2809,16145.0,9,237,3741.98,0
2810,16146.0,157,29,734.13,0
2811,16147.0,134,22,375.0,0
2812,16148.0,296,1,76.32000000000001,0
2813,16149.0,5,18,280.52,0
2814,16150.0,39,136,1906.07,0
2815,16152.0,269,29,1829.04,0
2816,16153.0,50,89,1824.23,0
2817,16156.0,9,139,3024.62,0
2818,16157.0,16,19,644.24,0
2819,16159.0,282,14,348.2,0
2820,16160.0,64,22,1009.45,0
2821,16161.0,2,502,5352.97,0
2822,16162.0,252,2,37.4,0
2823,16163.0,225,7,441.6,0
2824,16164.0,17,35,802.53,0
2825,16168.0,11,99,3770.6,0
2826,16169.0,8,85,1822.97,0
2827,16170.0,51,127,1880.42,0
2828,16171.0,59,3,73.2,0
2829,16172.0,95,69,1140.21,0
2830,16173.0,16,87,1406.57,0
2831,16174.0,126,23,1009.55,0
2832,16175.0,94,58,1037.59,0
2833,16177.0,50,15,331.95,0
2834,16178.0,138,8,197.9,0
2835,16179.0,61,11,215.83,0
2836,16180.0,100,176,10217.48,0
2837,16181.0,73,11,305.54,0
2838,16182.0,72,28,6617.65,0
2839,16183.0,67,15,338.71000000000004,0
2840,16184.0,64,46,1155.54,0
2841,16185.0,17,31,529.41,0
2842,16186.0,23,219,3991.94,0
2843,16187.0,32,297,6841.24,0
2844,16188.0,45,67,981.86,0
2845,16189.0,16,11,215.48,0
2846,16190.0,40,6,215.08,0
2847,16191.0,3,151,4913.32,0
2848,16193.0,237,19,314.45,0
2849,16198.0,75,15,400.681,0
2850,16200.0,4,179,1080.62,0
2851,16201.0,3,115,1821.52,0
2852,16202.0,361,18,365.27,0
2853,16203.0,59,36,589.15,0
2854,16204.0,23,57,405.71,0
2855,16205.0,31,98,761.38,0
2856,16206.0,55,63,537.0600000000001,0
2857,16207.0,25,19,394.38,0
2858,16208.0,45,66,664.26,0
2859,16209.0,89,46,2262.62,0
2860,16210.0,2,123,21086.3,0
2861,16211.0,81,24,542.77,0
2862,16212.0,19,43,681.19,0
2863,16213.0,79,6,159.0,0
2864,16214.0,171,44,1062.75,0
2865,16215.0,81,14,242.35,0
2866,16216.0,267,37,914.93,0
2867,16217.0,235,19,259.39000000000004,0
2868,16218.0,30,90,3054.87,0
2869,16221.0,37,97,864.86,0
2870,16222.0,318,137,846.72,0
2871,16224.0,57,96,1295.3,0
2872,16225.0,45,134,1096.32,0
2873,16226.0,203,8,255.12,0
2874,16227.0,219,7,308.32000000000005,0
2875,16229.0,87,47,1010.6,0
2876,16230.0,190,35,542.03,0
2877,16232.0,33,38,983.23,0
2878,16233.0,71,25,422.13,0
2879,16235.0,41,48,858.41,0
2880,16236.0,78,20,432.2,0
2881,16239.0,57,21,372.9,0
2882,16240.0,8,142,3693.81,0
2883,16241.0,10,662,2607.87,0
2884,16242.0,8,295,3598.26,0
2885,16243.0,34,51,409.1,0
2886,16244.0,212,91,1522.75,0
2887,16245.0,24,93,1352.36,0
2888,16247.0,170,16,114.56,0
2889,16248.0,62,7,152.94,0
2890,16249.0,53,69,1800.07,0
2891,16250.0,261,24,389.44,0
2892,16252.0,366,21,-295.09,0
2893,16253.0,32,124,3665.62,0
2894,16255.0,17,274,2609.3,0
2895,16256.0,258,14,732.63,0
2896,16257.0,177,2,46.95,0
2897,16258.0,45,135,5203.51,0
2898,16260.0,51,18,1035.45,0
2899,16261.0,17,124,746.83,0
2900,16262.0,361,3,-31.65,0
2901,16265.0,9,260,5423.15,0
2902,16266.0,74,61,861.89,0
2903,16268.0,71,45,667.65,0
2904,16270.0,353,54,1141.24,0
2905,16271.0,3,134,1423.29,0
2906,16272.0,117,25,411.7,0
2907,16274.0,373,67,357.95,0
2908,16275.0,197,33,559.87,0
2909,16276.0,177,6,810.6000000000001,0
2910,16278.0,23,25,537.83,0
2911,16279.0,21,109,1496.68,0
2912,16281.0,72,17,2062.06,0
2913,16282.0,340,11,168.3,0
2914,16283.0,6,168,1531.51,0
2915,16284.0,31,109,823.97,0
2916,16287.0,170,8,142.5,0
2917,16292.0,117,19,280.9,0
2918,16293.0,9,120,2236.74,0
2919,16295.0,10,79,1328.55,0
2920,16297.0,213,23,275.4,0
2921,16298.0,23,27,598.2,0
2922,16302.0,108,12,212.82,0
2923,16303.0,26,167,5305.83,0
2924,16305.0,139,22,361.22,0
2925,16306.0,214,44,602.27,0
2926,16308.0,38,4,2560.0,0
2927,16309.0,92,44,686.67,0
2928,16311.0,18,37,616.26,0
2929,16313.0,3,16,274.15000000000003,0
2930,16315.0,331,14,226.37,0
2931,16316.0,64,156,2755.56,0
2932,16317.0,120,69,1341.65,0
2933,16318.0,35,19,328.15,0
2934,16319.0,218,3,404.4,0
2935,16320.0,172,56,1038.46,0
2936,16321.0,72,16,230.7,0
2937,16322.0,1,37,326.75,0
2938,16323.0,196,1,207.50000000000003,0
2939,16324.0,128,118,428.68,0
2940,16325.0,44,20,510.54,0
2941,16326.0,6,320,3085.96,0
2942,16327.0,14,319,3844.22,0
2943,16330.0,18,41,242.21,0
2944,16332.0,28,154,1583.2,0
2945,16333.0,8,45,26626.8,0
2946,16337.0,37,10,151.05,0
2947,16338.0,157,11,214.8,0
2948,16339.0,284,20,109.95,0
2949,16340.0,107,153,549.07,0
2950,16341.0,25,84,1959.38,0
2951,16342.0,75,15,322.41,0
2952,16343.0,16,47,370.48,0
2953,16344.0,158,2,101.1,0
2954,16345.0,44,38,575.41,0
2955,16347.0,11,92,887.65,0
2956,16348.0,32,235,1469.45,0
2957,16349.0,291,9,53.5,0
2958,16350.0,21,60,1100.47,0
2959,16351.0,333,8,153.9,0
2960,16352.0,18,28,494.44,0
2961,16353.0,4,94,6675.71,0
2962,16354.0,63,39,395.8,0
2963,16356.0,198,32,210.32,0
2964,16357.0,33,34,658.88,0
2965,16358.0,1,110,2024.95,0
2966,16359.0,7,70,1460.37,0
2967,16360.0,5,671,3411.69,0
2968,16361.0,10,106,896.66,0
2969,16362.0,32,90,652.07,0
2970,16363.0,53,5,109.36,0
2971,16364.0,12,53,707.04,0
2972,16365.0,18,51,1540.42,0
2973,16366.0,19,18,327.3,0
2974,16367.0,37,130,804.49,0
2975,16368.0,2,76,497.43,0
2976,16369.0,18,118,1553.66,0
2977,16370.0,82,228,1320.56,0
2978,16372.0,33,97,367.93,0
2979,16374.0,66,111,473.03,0
2980,16376.0,9,128,977.52,0
2981,16377.0,267,5,676.2,0
2982,16378.0,247,23,362.95,0
2983,16379.0,4,109,2131.9,0
2984,16380.0,61,32,1780.59,0
2985,16383.0,75,102,668.36,0
2986,16384.0,90,33,584.5,0
2987,16385.0,60,59,555.89,0
2988,16386.0,29,88,317.2,0
2989,16387.0,323,4,94.36,0
2990,16389.0,53,35,1362.27,0
2991,16392.0,270,45,221.19,0
2992,16393.0,2,358,2941.05,0
2993,16394.0,50,100,1412.06,0
2994,16395.0,61,210,1486.9,0
2995,16398.0,145,86,1631.15,0
2996,16399.0,19,73,408.57,0
2997,16400.0,95,29,303.93,0
2998,16401.0,1,198,4061.24,0
2999,16402.0,265,60,299.6,0
3000,16403.0,302,15,161.04999999999998,0
3001,16404.0,70,23,443.05,0
3002,16405.0,302,5,167.25,0
3003,16406.0,19,63,163.07,0
3004,16407.0,13,172,2126.93,0
3005,16409.0,36,232,2028.88,0
3006,16411.0,19,45,214.65,0
3007,16412.0,54,35,151.83,0
3008,16413.0,57,31,262.2,0
3009,16414.0,22,7,126.25,0
3010,16415.0,44,54,210.35,0
3011,16416.0,27,73,1026.99,0
3012,16418.0,45,102,675.27,0
3013,16419.0,113,52,959.48,0
3014,16422.0,17,399,33805.69,0
3015,16423.0,25,18,346.12,0
3016,16424.0,191,6,82.56,0
3017,16425.0,302,21,302.7,0
3018,16426.0,2,372,1908.25,0
3019,16427.0,263,9,241.06,0
3020,16428.0,81,1,-2.95,0
3021,16429.0,106,2,284.55,0
3022,16430.0,57,6,300.85,0
3023,16431.0,213,83,642.81,0
3024,16432.0,64,8,287.4,0
3025,16433.0,28,17,184.26,0
3026,16434.0,29,109,1522.25,0
3027,16438.0,6,132,798.35,0
3028,16440.0,8,282,3640.67,0
3029,16441.0,67,24,381.2,0
3030,16442.0,2,174,616.79,0
3031,16444.0,46,86,638.77,0
3032,16445.0,34,63,230.51,0
3033,16446.0,1,4,2.8999999999941792,0
3034,16447.0,136,36,259.01,0
3035,16448.0,198,20,188.89,0
3036,16449.0,191,43,674.69,0
3037,16450.0,150,11,311.92,0
3038,16451.0,88,14,266.97,0
3039,16454.0,45,3,-8.15,0
3040,16455.0,64,99,1841.18,0
3041,16456.0,99,111,2158.37,0
3042,16457.0,218,9,208.36,0
3043,16458.0,3,202,3482.74,0
3044,16460.0,28,135,814.72,0
3045,16461.0,178,33,151.42,0
3046,16462.0,64,4,102.0,0
3047,16463.0,21,85,1383.7,0
3048,16464.0,20,236,1314.68,0
3049,16466.0,34,148,1603.46,0
3050,16468.0,74,2,74.9,0
3051,16469.0,24,182,650.43,0
3052,16470.0,52,171,757.44,0
3053,16471.0,275,13,223.95,0
3054,16473.0,165,19,314.86,0
3055,16474.0,7,368,1811.47,0
3056,16475.0,88,28,544.3,0
